u1,u2
-0.148209,0.562323
-0.155982,0.569413
-0.163487,0.576339
-0.170727,0.583108
-0.177708,0.589728
-0.184434,0.596205
-0.190909,0.602546
-0.197139,0.608756
-0.203127,0.61484
-0.208879,0.620803
-0.214399,0.626649
-0.219691,0.632381
-0.224759,0.638003
-0.229609,0.643518
-0.234245,0.648927
-0.23867,0.654234
-0.242889,0.659439
-0.246907,0.664546
-0.250727,0.669555
-0.254354,0.674468
-0.257791,0.679285
-0.261042,0.684008
-0.264113,0.688637
-0.267005,0.693173
-0.269724,0.697616
-0.272274,0.701967
-0.274657,0.706225
-0.276878,0.71039
-0.27894,0.714464
-0.280847,0.718444
-0.282604,0.722332
-0.284212,0.726127
-0.285677,0.729828
-0.287001,0.733436
-0.288188,0.736948
-0.289242,0.740366
-0.290166,0.743687
-0.290964,0.746913
-0.291638,0.750041
-0.292193,0.753071
-0.292632,0.756003
-0.292959,0.758835
-0.293176,0.761566
-0.293287,0.764197
-0.293296,0.766725
-0.293205,0.76915
-0.293018,0.77147
-0.292739,0.773686
-0.292371,0.775796
-0.291917,0.777799
-0.29138,0.779694
-0.290764,0.781479
-0.290071,0.783155
-0.289306,0.78472
-0.288472,0.786172
-0.287571,0.787512
-0.286608,0.788737
-0.285585,0.789847
-0.284505,0.790841
-0.283372,0.791717
-0.28219,0.792475
-0.280961,0.793113
-0.279688,0.793632
-0.278375,0.794028
-0.277026,0.794302
-0.275643,0.794452
-0.274229,0.794478
-0.272789,0.794377
-0.271324,0.79415
-0.269839,0.793795
-0.268336,0.793311
-0.26682,0.792696
-0.265292,0.791951
-0.263757,0.791073
-0.262217,0.790062
-0.260676,0.788916
-0.259137,0.787635
-0.257604,0.786217
-0.256079,0.784662
-0.254565,0.782967
-0.253067,0.781132
-0.251586,0.779156
-0.250127,0.777037
-0.248693,0.774774
-0.247286,0.772366
-0.24591,0.769812
-0.244569,0.767111
-0.243264,0.76426
-0.242,0.761259
-0.24078,0.758106
-0.239607,0.7548
-0.238483,0.751339
-0.237412,0.747722
-0.236398,0.743947
-0.235443,0.740013
-0.23455,0.735917
-0.233722,0.731658
-0.232962,0.727233
-0.232274,0.722642
-0.23166,0.717882
-0.231123,0.71295
-0.230666,0.707845
-0.230292,0.702564
-0.230003,0.697104
-0.229803,0.691463
-0.229694,0.685639
-0.229678,0.679628
-0.229758,0.673426
-0.229937,0.667032
-0.230217,0.660441
-0.230599,0.65365
-0.231088,0.646654
-0.231683,0.63945
-0.232387,0.632034
-0.233202,0.6244
-0.23413,0.616544
-0.235171,0.608461
-0.236327,0.600144
-0.237599,0.591589
-0.238987,0.582788
-0.240492,0.573735
-0.242113,0.564423
-0.24385,0.554845
-0.245703,0.544991
-0.247669,0.534854
-0.249747,0.524424
-0.251935,0.513691
-0.254229,0.502645
-0.256625,0.491274
-0.259118,0.479568
-0.261703,0.467512
-0.264371,0.455093
-0.267115,0.442297
-0.269925,0.429109
-0.272789,0.415513
-0.275693,0.401491
-0.278621,0.387025
-0.281556,0.372096
-0.284475,0.356685
-0.287353,0.340771
-0.290164,0.324332
-0.292872,0.307346
-0.295442,0.289792
-0.297828,0.271648
-0.299982,0.252893
-0.301846,0.233506
-0.303356,0.213471
-0.304438,0.192775
-0.305008,0.17141
-0.304974,0.149373
-0.304231,0.126676
-0.302668,0.10334
-0.30016,0.0794028
-0.296579,0.0549242
-0.291794,0.0299866
-0.285673,0.00470067
-0.278098,-0.0207934
-0.268965,-0.046325
-0.258202,-0.0716964
-0.245775,-0.0966885
-0.231694,-0.121072
-0.216025,-0.144619
-0.19888,-0.16712
-0.180419,-0.188397
-0.160835,-0.208312
-0.140339,-0.226777
-0.11915,-0.24375
-0.0974806,-0.259234
-0.0755256,-0.273268
-0.0534586,-0.285918
-0.0314278,-0.297271
-0.00955591,-0.307424
0.0120581,-0.316481
0.0333371,-0.324545
0.0542223,-0.331715
0.0746706,-0.338089
0.0946521,-0.343754
0.114147,-0.348793
0.133143,-0.35328
0.151637,-0.357282
0.169627,-0.36086
0.187117,-0.364069
0.204115,-0.366957
0.220628,-0.369568
0.236667,-0.371939
0.252243,-0.374106
0.267367,-0.376098
0.282052,-0.377943
0.296309,-0.379663
0.310151,-0.381281
0.32359,-0.382815
0.336637,-0.38428
0.349304,-0.385693
0.361602,-0.387065
0.373542,-0.388408
0.385133,-0.389732
0.396386,-0.391044
0.407311,-0.392354
0.417915,-0.393667
0.428209,-0.394989
0.438199,-0.396325
0.447895,-0.397679
0.457304,-0.399054
0.466432,-0.400454
0.475288,-0.401881
0.483876,-0.403336
0.492205,-0.404822
0.500279,-0.406339
0.508105,-0.407889
0.515688,-0.409472
0.523033,-0.411087
0.530146,-0.412735
0.537031,-0.414416
0.543692,-0.416129
0.550135,-0.417874
0.556364,-0.419649
0.562383,-0.421454
0.568195,-0.423287
0.573804,-0.425147
0.579215,-0.427032
0.584431,-0.428942
0.589455,-0.430874
0.594291,-0.432827
0.598942,-0.434799
0.60341,-0.436788
0.6077,-0.438792
0.611813,-0.440809
0.615753,-0.442837
0.619523,-0.444875
0.623125,-0.446919
0.626563,-0.448967
0.629838,-0.451018
0.632953,-0.453069
0.635911,-0.455118
0.638714,-0.457162
0.641364,-0.4592
0.643865,-0.461228
0.646218,-0.463245
0.648425,-0.465248
0.650489,-0.467234
0.652413,-0.469202
0.654197,-0.471148
0.655845,-0.47307
0.657359,-0.474966
0.658741,-0.476834
0.659992,-0.47867
0.661115,-0.480473
0.662113,-0.482239
0.662987,-0.483967
0.663739,-0.485654
0.664371,-0.487298
0.664886,-0.488895
0.665285,-0.490444
0.66557,-0.491941
0.665744,-0.493385
0.665808,-0.494773
0.665765,-0.496103
0.665616,-0.497371
0.665364,-0.498576
0.66501,-0.499715
0.664557,-0.500786
0.664006,-0.501786
0.663359,-0.502712
0.662619,-0.503562
0.661788,-0.504334
0.660867,-0.505025
0.659858,-0.505633
0.658763,-0.506155
0.657585,-0.506588
0.656325,-0.506931
0.654985,-0.507181
0.653568,-0.507335
0.652074,-0.50739
0.650507,-0.507346
0.648868,-0.507198
0.647159,-0.506944
0.645381,-0.506582
0.643538,-0.50611
0.64163,-0.505525
0.63966,-0.504824
0.637629,-0.504005
0.63554,-0.503066
0.633394,-0.502003
0.631193,-0.500815
0.628939,-0.499498
0.626634,-0.498051
0.624279,-0.496471
0.621877,-0.494754
0.619428,-0.492899
0.616935,-0.490903
0.614399,-0.488763
0.611822,-0.486477
0.609206,-0.484041
0.606552,-0.481454
0.603861,-0.478712
0.601136,-0.475813
0.598377,-0.472753
0.595585,-0.46953
0.592763,-0.466142
0.58991,-0.462584
0.587029,-0.458855
0.584121,-0.454951
0.581185,-0.450869
0.578224,-0.446606
0.575238,-0.442159
0.572228,-0.437524
0.569193,-0.432699
0.566135,-0.42768
0.563054,-0.422463
0.55995,-0.417045
0.556822,-0.411423
0.553671,-0.405593
0.550496,-0.399551
0.547297,-0.393293
0.544072,-0.386816
0.540821,-0.380116
0.537542,-0.373188
0.534233,-0.366029
0.530892,-0.358633
0.527518,-0.350998
0.524107,-0.343118
0.520656,-0.334989
0.517161,-0.326607
0.51362,-0.317966
0.510026,-0.309062
0.506376,-0.299891
0.502663,-0.290446
0.498881,-0.280725
0.495022,-0.27072
0.49108,-0.260428
0.487045,-0.249844
0.482907,-0.238963
0.478656,-0.227779
0.474279,-0.216289
0.469765,-0.204488
0.465098,-0.192371
0.460263,-0.179936
0.455243,-0.167178
0.450018,-0.154095
0.444568,-0.140686
0.43887,-0.126949
0.432899,-0.112883
0.426629,-0.098492
0.42003,-0.0837777
0.41307,-0.0687456
0.405716,-0.0534036
0.397931,-0.0377622
0.389675,-0.0218355
0.380907,-0.00564171
0.371582,0.0107964
0.361656,0.0274504
0.351079,0.0442857
0.339805,0.0612607
0.327786,0.0783256
0.314973,0.0954222
0.301324,0.112483
0.286799,0.129431
0.271366,0.146179
0.255002,0.162632
0.237696,0.178685
0.219451,0.19423
0.200288,0.209153
0.180244,0.223342
0.159378,0.236688
0.137766,0.249093
0.115503,0.26047
0.0926975,0.270751
0.0694677,0.279886
0.0459393,0.28785
0.0222386,0.294637
-0.00151152,0.300264
-0.0251957,0.304766
-0.0487091,0.308194
-0.0719597,0.31061
-0.0948687,0.312089
-0.117372,0.312705
-0.139417,0.31254
-0.160966,0.311673
-0.18199,0.310183
-0.202471,0.308143
-0.222398,0.305625
-0.241768,0.302694
-0.260583,0.29941
-0.278849,0.29583
-0.296575,0.292002
-0.313773,0.287974
-0.330457,0.283785
-0.346643,0.279472
-0.362345,0.275067
-0.377581,0.270601
-0.392367,0.266098
-0.406718,0.261581
-0.420652,0.25707
-0.434184,0.252583
-0.447328,0.248136
-0.460101,0.243742
-0.472515,0.239412
-0.484585,0.235159
-0.496323,0.230989
-0.507742,0.226911
-0.518853,0.222933
-0.529667,0.219058
-0.540195,0.215293
-0.550446,0.21164
-0.56043,0.208105
-0.570157,0.204688
-0.579633,0.201393
-0.588867,0.19822
-0.597867,0.195172
-0.606638,0.192249
-0.615189,0.189451
-0.623525,0.186778
-0.631651,0.184231
-0.639574,0.181809
-0.647298,0.179511
-0.654829,0.177336
-0.66217,0.175283
-0.669327,0.173351
-0.676303,0.171539
-0.683102,0.169846
-0.689727,0.168268
-0.696183,0.166805
-0.702472,0.165455
-0.708597,0.164216
-0.714561,0.163086
-0.720367,0.162062
-0.726018,0.161143
-0.731514,0.160326
-0.73686,0.159609
-0.742057,0.158989
-0.747107,0.158465
-0.752012,0.158033
-0.756774,0.157692
-0.761394,0.157439
