u1,u2
0.648064,0.0742387
0.647701,0.0745453
0.647337,0.0748522
0.646973,0.0751594
0.646609,0.0754671
0.646245,0.0757751
0.645881,0.0760835
0.645516,0.0763922
0.645152,0.0767014
0.644787,0.0770108
0.644422,0.0773207
0.644057,0.0776309
0.643691,0.0779415
0.643326,0.0782525
0.64296,0.0785638
0.642594,0.0788755
0.642228,0.0791875
0.641861,0.0795
0.641495,0.0798128
0.641128,0.0801259
0.640761,0.0804394
0.640394,0.0807533
0.640027,0.0810676
0.63966,0.0813822
0.639292,0.0816972
0.638924,0.0820125
0.638556,0.0823282
0.638188,0.0826443
0.63782,0.0829608
0.637451,0.0832776
0.637083,0.0835947
0.636714,0.0839123
0.636345,0.0842301
0.635975,0.0845484
0.635606,0.084867
0.635236,0.085186
0.634866,0.0855053
0.634496,0.085825
0.634126,0.0861451
0.633755,0.0864655
0.633385,0.0867863
0.633014,0.0871075
0.632643,0.087429
0.632271,0.0877509
0.6319,0.0880731
0.631528,0.0883957
0.631156,0.0887186
0.630784,0.0890419
0.630412,0.0893656
0.63004,0.0896896
0.629667,0.090014
0.629294,0.0903388
0.628921,0.0906639
0.628548,0.0909893
0.628174,0.0913151
0.627801,0.0916413
0.627427,0.0919678
0.627053,0.0922947
0.626678,0.092622
0.626304,0.0929496
0.625929,0.0932775
0.625554,0.0936059
0.625179,0.0939345
0.624804,0.0942636
0.624428,0.0945929
0.624052,0.0949227
0.623676,0.0952528
0.6233,0.0955832
0.622924,0.095914
0.622547,0.0962452
0.62217,0.0965767
0.621793,0.0969085
0.621416,0.0972407
0.621038,0.0975733
0.620661,0.0979062
0.620283,0.0982395
0.619905,0.0985731
0.619526,0.0989071
0.619148,0.0992414
0.618769,0.0995761
0.61839,0.0999111
0.618011,0.100246
0.617631,0.100582
0.617252,0.100918
0.616872,0.101255
0.616492,0.101591
0.616111,0.101929
0.615731,0.102266
0.61535,0.102604
0.614969,0.102942
0.614588,0.103281
0.614206,0.103619
0.613825,0.103959
0.613443,0.104298
0.613061,0.104638
0.612678,0.104978
0.612296,0.105319
0.611913,0.10566
0.61153,0.106001
0.611146,0.106343
0.610763,0.106685
0.610379,0.107027
0.609995,0.10737
0.609611,0.107713
0.609226,0.108056
