0.75,0.940262,5.0627
0.78125,0.939978,5.17658
0.8125,0.93967,5.28926
0.84375,0.939341,5.40045
0.875,0.938995,5.50985
0.90625,0.938634,5.61718
0.9375,0.938262,5.72214
0.96875,0.937883,5.82443
1,0.9375,5.92376
0,0.90625,2.47502
0.03125,0.906824,2.55504
0.0625,0.907393,2.63755
0.09375,0.907951,2.72253
0.125,0.908492,2.80994
0.15625,0.909012,2.89975
0.1875,0.909505,2.99189
0.21875,0.909967,3.0863
0.25,0.910393,3.1829
0.28125,0.910779,3.2816
0.3125,0.911122,3.3823
0.34375,0.911418,3.48488
0.375,0.911663,3.58921
0.40625,0.911857,3.69515
0.4375,0.911997,3.80254
0.46875,0.912081,3.91122
0.5,0.912109,4.021
0.53125,0.912081,4.1317
0.5625,0.911997,4.24311
0.59375,0.911857,4.35501
0.625,0.911663,4.46718
0.65625,0.911418,4.57939
0.6875,0.911122,4.69138
0.71875,0.910779,4.80291
0.75,0.910393,4.91372
0.78125,0.909967,5.02353
0.8125,0.909505,5.13209
0.84375,0.909012,5.23911
0.875,0.908492,5.34433
0.90625,0.907951,5.44745
0.9375,0.907393,5.5482
0.96875,0.906824,5.64631
1,0.90625,5.7415
0,0.875,2.39888
0.03125,0.875766,2.4769
0.0625,0.876524,2.55737
0.09375,0.877268,2.64026
0.125,0.87799,2.72552
0.15625,0.878683,2.81312
0.1875,0.87934,2.90298
0.21875,0.879956,2.99505
0.25,0.880524,3.08923
0.28125,0.881039,3.18544
0.3125,0.881496,3.28356
0.34375,0.88189,3.38348
0.375,0.882218,3.48506
0.40625,0.882476,3.58815
0.4375,0.882662,3.69261
0.46875,0.882775,3.79825
0.5,0.882812,3.9049
0.53125,0.882775,4.01237
0.5625,0.882662,4.12044
0.59375,0.882476,4.22891
0.625,0.882218,4.33756
0.65625,0.88189,4.44614
0.6875,0.881496,4.55443
0.71875,0.881039,4.66217
0.75,0.880524,4.76912
0.78125,0.879956,4.87501
0.8125,0.87934,4.97959
0.84375,0.878683,5.0826
0.875,0.87799,5.18377
0.90625,0.877268,5.28284
0.9375,0.876524,5.37955
0.96875,0.875766,5.47364
1,0.875,5.56486
0,0.84375,2.32507
0.03125,0.844707,2.40116
0.0625,0.845655,2.47964
0.09375,0.846585,2.56048
0.125,0.847487,2.64364
0.15625,0.848353,2.72908
0.1875,0.849175,2.81672
0.21875,0.849945,2.9065
0.25,0.850655,2.99832
0.28125,0.851299,3.0921
0.3125,0.85187,3.18771
0.34375,0.852363,3.28503
0.375,0.852772,3.38393
0.40625,0.853095,3.48426
0.4375,0.853328,3.58586
0.46875,0.853469,3.68855
0.5,0.853516,3.79216
0.53125,0.853469,3.89648
0.5625,0.853328,4.00133
0.59375,0.853095,4.10647
0.625,0.852772,4.2117
0.65625,0.852363,4.31678
0.6875,0.85187,4.42148
